"sim.ID","param.name","param.stat","param.stat.val"
"SIM_sim_3_4_20251111_144609","trait.dispersal","sd",0
"SIM_sim_3_4_20251111_144609","trait.Ef","sd",0.296060724656082
"SIM_sim_3_4_20251111_144609","trait.Ef.sd","sd",0
"SIM_sim_3_4_20251111_144609","regional.RA","sd",0
"SIM_sim_3_5_20251111_144619","n.sites","fixed_value",50
"SIM_sim_3_5_20251111_144619","n.timestep","fixed_value",100
"SIM_sim_3_5_20251111_144619","alpha.fisher","fixed_value",1
"SIM_sim_3_5_20251111_144619","nu.sim","fixed_value",0
"SIM_sim_3_5_20251111_144619","JM","fixed_value",1e+06
"SIM_sim_3_5_20251111_144619","W.r","fixed_value",1000
"SIM_sim_3_5_20251111_144619","area.m2","mean",1
"SIM_sim_3_5_20251111_144619","JL","mean",20000
"SIM_sim_3_5_20251111_144619","Ef","mean",0.521654093656689
"SIM_sim_3_5_20251111_144619","Ef.specificity","mean",0
"SIM_sim_3_5_20251111_144619","IL","mean",1052.57894736842
"SIM_sim_3_5_20251111_144619","m","mean",0.05
"SIM_sim_3_5_20251111_144619","area.m2","sd",0
"SIM_sim_3_5_20251111_144619","JL","sd",0
"SIM_sim_3_5_20251111_144619","Ef","sd",0.304477168431621
"SIM_sim_3_5_20251111_144619","Ef.specificity","sd",0
"SIM_sim_3_5_20251111_144619","IL","sd",0
"SIM_sim_3_5_20251111_144619","m","sd",0
"SIM_sim_3_5_20251111_144619","trait.dispersal","mean",1
"SIM_sim_3_5_20251111_144619","trait.Ef","mean",0.515331623353995
"SIM_sim_3_5_20251111_144619","trait.Ef.sd","mean",2
"SIM_sim_3_5_20251111_144619","regional.RA","mean",0.1
"SIM_sim_3_5_20251111_144619","trait.dispersal","sd",0
"SIM_sim_3_5_20251111_144619","trait.Ef","sd",0.356555297457486
"SIM_sim_3_5_20251111_144619","trait.Ef.sd","sd",0
"SIM_sim_3_5_20251111_144619","regional.RA","sd",0
"SIM_sim_3_6_20251111_144631","n.sites","fixed_value",50
"SIM_sim_3_6_20251111_144631","n.timestep","fixed_value",100
"SIM_sim_3_6_20251111_144631","alpha.fisher","fixed_value",1
"SIM_sim_3_6_20251111_144631","nu.sim","fixed_value",0
"SIM_sim_3_6_20251111_144631","JM","fixed_value",1e+06
"SIM_sim_3_6_20251111_144631","W.r","fixed_value",5e+06
"SIM_sim_3_6_20251111_144631","area.m2","mean",1
"SIM_sim_3_6_20251111_144631","JL","mean",20000
"SIM_sim_3_6_20251111_144631","Ef","mean",0.521654093656689
"SIM_sim_3_6_20251111_144631","Ef.specificity","mean",0
"SIM_sim_3_6_20251111_144631","IL","mean",1052.57894736842
"SIM_sim_3_6_20251111_144631","m","mean",0.05
"SIM_sim_3_6_20251111_144631","area.m2","sd",0
"SIM_sim_3_6_20251111_144631","JL","sd",0
"SIM_sim_3_6_20251111_144631","Ef","sd",0.304477168431621
"SIM_sim_3_6_20251111_144631","Ef.specificity","sd",0
"SIM_sim_3_6_20251111_144631","IL","sd",0
"SIM_sim_3_6_20251111_144631","m","sd",0
"SIM_sim_3_6_20251111_144631","trait.dispersal","mean",1
"SIM_sim_3_6_20251111_144631","trait.Ef","mean",0.490452527138405
"SIM_sim_3_6_20251111_144631","trait.Ef.sd","mean",2
"SIM_sim_3_6_20251111_144631","regional.RA","mean",0.1
"SIM_sim_3_6_20251111_144631","trait.dispersal","sd",0
"SIM_sim_3_6_20251111_144631","trait.Ef","sd",0.300276389502683
"SIM_sim_3_6_20251111_144631","trait.Ef.sd","sd",0
"SIM_sim_3_6_20251111_144631","regional.RA","sd",0
"SIM_sim_4_1_20251111_144643","n.sites","fixed_value",50
"SIM_sim_4_1_20251111_144643","n.timestep","fixed_value",100
"SIM_sim_4_1_20251111_144643","alpha.fisher","fixed_value",1
"SIM_sim_4_1_20251111_144643","nu.sim","fixed_value",0
"SIM_sim_4_1_20251111_144643","JM","fixed_value",1e+06
"SIM_sim_4_1_20251111_144643","W.r","fixed_value",0
"SIM_sim_4_1_20251111_144643","area.m2","mean",1
"SIM_sim_4_1_20251111_144643","JL","mean",20000
"SIM_sim_4_1_20251111_144643","Ef","mean",0.521654093656689
"SIM_sim_4_1_20251111_144643","Ef.specificity","mean",0
"SIM_sim_4_1_20251111_144643","IL","mean",1052.57894736842
"SIM_sim_4_1_20251111_144643","m","mean",0.05
"SIM_sim_4_1_20251111_144643","area.m2","sd",0
"SIM_sim_4_1_20251111_144643","JL","sd",0
"SIM_sim_4_1_20251111_144643","Ef","sd",0.304477168431621
"SIM_sim_4_1_20251111_144643","Ef.specificity","sd",0
"SIM_sim_4_1_20251111_144643","IL","sd",0
"SIM_sim_4_1_20251111_144643","m","sd",0
"SIM_sim_4_1_20251111_144643","trait.dispersal","mean",1
"SIM_sim_4_1_20251111_144643","trait.Ef","mean",0.552153875329532
"SIM_sim_4_1_20251111_144643","trait.Ef.sd","mean",5
"SIM_sim_4_1_20251111_144643","regional.RA","mean",0.1
"SIM_sim_4_1_20251111_144643","trait.dispersal","sd",0
"SIM_sim_4_1_20251111_144643","trait.Ef","sd",0.295523681103613
"SIM_sim_4_1_20251111_144643","trait.Ef.sd","sd",0
"SIM_sim_4_1_20251111_144643","regional.RA","sd",0
"SIM_sim_4_2_20251111_144655","n.sites","fixed_value",50
"SIM_sim_4_2_20251111_144655","n.timestep","fixed_value",100
"SIM_sim_4_2_20251111_144655","alpha.fisher","fixed_value",1
"SIM_sim_4_2_20251111_144655","nu.sim","fixed_value",0
"SIM_sim_4_2_20251111_144655","JM","fixed_value",1e+06
"SIM_sim_4_2_20251111_144655","W.r","fixed_value",2
"SIM_sim_4_2_20251111_144655","area.m2","mean",1
"SIM_sim_4_2_20251111_144655","JL","mean",20000
"SIM_sim_4_2_20251111_144655","Ef","mean",0.521654093656689
"SIM_sim_4_2_20251111_144655","Ef.specificity","mean",0
"SIM_sim_4_2_20251111_144655","IL","mean",1052.57894736842
"SIM_sim_4_2_20251111_144655","m","mean",0.05
"SIM_sim_4_2_20251111_144655","area.m2","sd",0
"SIM_sim_4_2_20251111_144655","JL","sd",0
"SIM_sim_4_2_20251111_144655","Ef","sd",0.304477168431621
"SIM_sim_4_2_20251111_144655","Ef.specificity","sd",0
"SIM_sim_4_2_20251111_144655","IL","sd",0
"SIM_sim_4_2_20251111_144655","m","sd",0
"SIM_sim_4_2_20251111_144655","trait.dispersal","mean",1
"SIM_sim_4_2_20251111_144655","trait.Ef","mean",0.44569487508852
"SIM_sim_4_2_20251111_144655","trait.Ef.sd","mean",5
"SIM_sim_4_2_20251111_144655","regional.RA","mean",0.1
"SIM_sim_4_2_20251111_144655","trait.dispersal","sd",0
"SIM_sim_4_2_20251111_144655","trait.Ef","sd",0.269265536387803
"SIM_sim_4_2_20251111_144655","trait.Ef.sd","sd",0
"SIM_sim_4_2_20251111_144655","regional.RA","sd",0
"SIM_sim_4_3_20251111_144706","n.sites","fixed_value",50
"SIM_sim_4_3_20251111_144706","n.timestep","fixed_value",100
"SIM_sim_4_3_20251111_144706","alpha.fisher","fixed_value",1
"SIM_sim_4_3_20251111_144706","nu.sim","fixed_value",0
"SIM_sim_4_3_20251111_144706","JM","fixed_value",1e+06
"SIM_sim_4_3_20251111_144706","W.r","fixed_value",5
"SIM_sim_4_3_20251111_144706","area.m2","mean",1
"SIM_sim_4_3_20251111_144706","JL","mean",20000
"SIM_sim_4_3_20251111_144706","Ef","mean",0.521654093656689
"SIM_sim_4_3_20251111_144706","Ef.specificity","mean",0
"SIM_sim_4_3_20251111_144706","IL","mean",1052.57894736842
"SIM_sim_4_3_20251111_144706","m","mean",0.05
"SIM_sim_4_3_20251111_144706","area.m2","sd",0
"SIM_sim_4_3_20251111_144706","JL","sd",0
"SIM_sim_4_3_20251111_144706","Ef","sd",0.304477168431621
"SIM_sim_4_3_20251111_144706","Ef.specificity","sd",0
"SIM_sim_4_3_20251111_144706","IL","sd",0
"SIM_sim_4_3_20251111_144706","m","sd",0
"SIM_sim_4_3_20251111_144706","trait.dispersal","mean",1
"SIM_sim_4_3_20251111_144706","trait.Ef","mean",0.517147239716724
"SIM_sim_4_3_20251111_144706","trait.Ef.sd","mean",5
"SIM_sim_4_3_20251111_144706","regional.RA","mean",0.1
"SIM_sim_4_3_20251111_144706","trait.dispersal","sd",0
"SIM_sim_4_3_20251111_144706","trait.Ef","sd",0.336052074453115
"SIM_sim_4_3_20251111_144706","trait.Ef.sd","sd",0
"SIM_sim_4_3_20251111_144706","regional.RA","sd",0
"SIM_sim_4_4_20251111_144717","n.sites","fixed_value",50
"SIM_sim_4_4_20251111_144717","n.timestep","fixed_value",100
"SIM_sim_4_4_20251111_144717","alpha.fisher","fixed_value",1
"SIM_sim_4_4_20251111_144717","nu.sim","fixed_value",0
"SIM_sim_4_4_20251111_144717","JM","fixed_value",1e+06
"SIM_sim_4_4_20251111_144717","W.r","fixed_value",10
"SIM_sim_4_4_20251111_144717","area.m2","mean",1
"SIM_sim_4_4_20251111_144717","JL","mean",20000
"SIM_sim_4_4_20251111_144717","Ef","mean",0.521654093656689
"SIM_sim_4_4_20251111_144717","Ef.specificity","mean",0
"SIM_sim_4_4_20251111_144717","IL","mean",1052.57894736842
"SIM_sim_4_4_20251111_144717","m","mean",0.05
"SIM_sim_4_4_20251111_144717","area.m2","sd",0
"SIM_sim_4_4_20251111_144717","JL","sd",0
"SIM_sim_4_4_20251111_144717","Ef","sd",0.304477168431621
"SIM_sim_4_4_20251111_144717","Ef.specificity","sd",0
"SIM_sim_4_4_20251111_144717","IL","sd",0
"SIM_sim_4_4_20251111_144717","m","sd",0
"SIM_sim_4_4_20251111_144717","trait.dispersal","mean",1
"SIM_sim_4_4_20251111_144717","trait.Ef","mean",0.623609591368586
"SIM_sim_4_4_20251111_144717","trait.Ef.sd","mean",5
"SIM_sim_4_4_20251111_144717","regional.RA","mean",0.1
"SIM_sim_4_4_20251111_144717","trait.dispersal","sd",0
"SIM_sim_4_4_20251111_144717","trait.Ef","sd",0.375306492611176
"SIM_sim_4_4_20251111_144717","trait.Ef.sd","sd",0
"SIM_sim_4_4_20251111_144717","regional.RA","sd",0
"SIM_sim_4_5_20251111_144728","n.sites","fixed_value",50
"SIM_sim_4_5_20251111_144728","n.timestep","fixed_value",100
"SIM_sim_4_5_20251111_144728","alpha.fisher","fixed_value",1
"SIM_sim_4_5_20251111_144728","nu.sim","fixed_value",0
"SIM_sim_4_5_20251111_144728","JM","fixed_value",1e+06
"SIM_sim_4_5_20251111_144728","W.r","fixed_value",1000
"SIM_sim_4_5_20251111_144728","area.m2","mean",1
"SIM_sim_4_5_20251111_144728","JL","mean",20000
"SIM_sim_4_5_20251111_144728","Ef","mean",0.521654093656689
"SIM_sim_4_5_20251111_144728","Ef.specificity","mean",0
"SIM_sim_4_5_20251111_144728","IL","mean",1052.57894736842
"SIM_sim_4_5_20251111_144728","m","mean",0.05
"SIM_sim_4_5_20251111_144728","area.m2","sd",0
"SIM_sim_4_5_20251111_144728","JL","sd",0
"SIM_sim_4_5_20251111_144728","Ef","sd",0.304477168431621
"SIM_sim_4_5_20251111_144728","Ef.specificity","sd",0
"SIM_sim_4_5_20251111_144728","IL","sd",0
"SIM_sim_4_5_20251111_144728","m","sd",0
"SIM_sim_4_5_20251111_144728","trait.dispersal","mean",1
"SIM_sim_4_5_20251111_144728","trait.Ef","mean",0.508238269900903
"SIM_sim_4_5_20251111_144728","trait.Ef.sd","mean",5
"SIM_sim_4_5_20251111_144728","regional.RA","mean",0.1
"SIM_sim_4_5_20251111_144728","trait.dispersal","sd",0
"SIM_sim_4_5_20251111_144728","trait.Ef","sd",0.293570309502961
"SIM_sim_4_5_20251111_144728","trait.Ef.sd","sd",0
"SIM_sim_4_5_20251111_144728","regional.RA","sd",0
"SIM_sim_4_6_20251111_144739","n.sites","fixed_value",50
"SIM_sim_4_6_20251111_144739","n.timestep","fixed_value",100
"SIM_sim_4_6_20251111_144739","alpha.fisher","fixed_value",1
"SIM_sim_4_6_20251111_144739","nu.sim","fixed_value",0
"SIM_sim_4_6_20251111_144739","JM","fixed_value",1e+06
"SIM_sim_4_6_20251111_144739","W.r","fixed_value",5e+06
"SIM_sim_4_6_20251111_144739","area.m2","mean",1
"SIM_sim_4_6_20251111_144739","JL","mean",20000
"SIM_sim_4_6_20251111_144739","Ef","mean",0.521654093656689
"SIM_sim_4_6_20251111_144739","Ef.specificity","mean",0
"SIM_sim_4_6_20251111_144739","IL","mean",1052.57894736842
"SIM_sim_4_6_20251111_144739","m","mean",0.05
"SIM_sim_4_6_20251111_144739","area.m2","sd",0
"SIM_sim_4_6_20251111_144739","JL","sd",0
"SIM_sim_4_6_20251111_144739","Ef","sd",0.304477168431621
"SIM_sim_4_6_20251111_144739","Ef.specificity","sd",0
"SIM_sim_4_6_20251111_144739","IL","sd",0
"SIM_sim_4_6_20251111_144739","m","sd",0
"SIM_sim_4_6_20251111_144739","trait.dispersal","mean",1
"SIM_sim_4_6_20251111_144739","trait.Ef","mean",0.557482166471891
"SIM_sim_4_6_20251111_144739","trait.Ef.sd","mean",5
"SIM_sim_4_6_20251111_144739","regional.RA","mean",0.1
"SIM_sim_4_6_20251111_144739","trait.dispersal","sd",0
"SIM_sim_4_6_20251111_144739","trait.Ef","sd",0.300132595841411
"SIM_sim_4_6_20251111_144739","trait.Ef.sd","sd",0
"SIM_sim_4_6_20251111_144739","regional.RA","sd",0
"SIM_sim_5_1_20251111_144750","n.sites","fixed_value",50
"SIM_sim_5_1_20251111_144750","n.timestep","fixed_value",100
"SIM_sim_5_1_20251111_144750","alpha.fisher","fixed_value",1
"SIM_sim_5_1_20251111_144750","nu.sim","fixed_value",0
"SIM_sim_5_1_20251111_144750","JM","fixed_value",1e+06
"SIM_sim_5_1_20251111_144750","W.r","fixed_value",0
"SIM_sim_5_1_20251111_144750","area.m2","mean",1
"SIM_sim_5_1_20251111_144750","JL","mean",20000
"SIM_sim_5_1_20251111_144750","Ef","mean",0.521654093656689
"SIM_sim_5_1_20251111_144750","Ef.specificity","mean",0
"SIM_sim_5_1_20251111_144750","IL","mean",1052.57894736842
"SIM_sim_5_1_20251111_144750","m","mean",0.05
"SIM_sim_5_1_20251111_144750","area.m2","sd",0
"SIM_sim_5_1_20251111_144750","JL","sd",0
"SIM_sim_5_1_20251111_144750","Ef","sd",0.304477168431621
"SIM_sim_5_1_20251111_144750","Ef.specificity","sd",0
"SIM_sim_5_1_20251111_144750","IL","sd",0
"SIM_sim_5_1_20251111_144750","m","sd",0
"SIM_sim_5_1_20251111_144750","trait.dispersal","mean",1
"SIM_sim_5_1_20251111_144750","trait.Ef","mean",0.504586561862379
"SIM_sim_5_1_20251111_144750","trait.Ef.sd","mean",1000
"SIM_sim_5_1_20251111_144750","regional.RA","mean",0.1
"SIM_sim_5_1_20251111_144750","trait.dispersal","sd",0
"SIM_sim_5_1_20251111_144750","trait.Ef","sd",0.3074911458373
"SIM_sim_5_1_20251111_144750","trait.Ef.sd","sd",0
"SIM_sim_5_1_20251111_144750","regional.RA","sd",0
"SIM_sim_5_2_20251111_144800","n.sites","fixed_value",50
"SIM_sim_5_2_20251111_144800","n.timestep","fixed_value",100
"SIM_sim_5_2_20251111_144800","alpha.fisher","fixed_value",1
"SIM_sim_5_2_20251111_144800","nu.sim","fixed_value",0
"SIM_sim_5_2_20251111_144800","JM","fixed_value",1e+06
"SIM_sim_5_2_20251111_144800","W.r","fixed_value",2
"SIM_sim_5_2_20251111_144800","area.m2","mean",1
"SIM_sim_5_2_20251111_144800","JL","mean",20000
"SIM_sim_5_2_20251111_144800","Ef","mean",0.521654093656689
"SIM_sim_5_2_20251111_144800","Ef.specificity","mean",0
"SIM_sim_5_2_20251111_144800","IL","mean",1052.57894736842
"SIM_sim_5_2_20251111_144800","m","mean",0.05
"SIM_sim_5_2_20251111_144800","area.m2","sd",0
"SIM_sim_5_2_20251111_144800","JL","sd",0
"SIM_sim_5_2_20251111_144800","Ef","sd",0.304477168431621
"SIM_sim_5_2_20251111_144800","Ef.specificity","sd",0
"SIM_sim_5_2_20251111_144800","IL","sd",0
"SIM_sim_5_2_20251111_144800","m","sd",0
"SIM_sim_5_2_20251111_144800","trait.dispersal","mean",1
"SIM_sim_5_2_20251111_144800","trait.Ef","mean",0.405070496210828
"SIM_sim_5_2_20251111_144800","trait.Ef.sd","mean",1000
"SIM_sim_5_2_20251111_144800","regional.RA","mean",0.1
"SIM_sim_5_2_20251111_144800","trait.dispersal","sd",0
"SIM_sim_5_2_20251111_144800","trait.Ef","sd",0.35753389997028
"SIM_sim_5_2_20251111_144800","trait.Ef.sd","sd",0
"SIM_sim_5_2_20251111_144800","regional.RA","sd",0
"SIM_sim_5_3_20251111_144811","n.sites","fixed_value",50
"SIM_sim_5_3_20251111_144811","n.timestep","fixed_value",100
"SIM_sim_5_3_20251111_144811","alpha.fisher","fixed_value",1
"SIM_sim_5_3_20251111_144811","nu.sim","fixed_value",0
"SIM_sim_5_3_20251111_144811","JM","fixed_value",1e+06
"SIM_sim_5_3_20251111_144811","W.r","fixed_value",5
"SIM_sim_5_3_20251111_144811","area.m2","mean",1
"SIM_sim_5_3_20251111_144811","JL","mean",20000
"SIM_sim_5_3_20251111_144811","Ef","mean",0.521654093656689
"SIM_sim_5_3_20251111_144811","Ef.specificity","mean",0
"SIM_sim_5_3_20251111_144811","IL","mean",1052.57894736842
"SIM_sim_5_3_20251111_144811","m","mean",0.05
"SIM_sim_5_3_20251111_144811","area.m2","sd",0
"SIM_sim_5_3_20251111_144811","JL","sd",0
"SIM_sim_5_3_20251111_144811","Ef","sd",0.304477168431621
"SIM_sim_5_3_20251111_144811","Ef.specificity","sd",0
"SIM_sim_5_3_20251111_144811","IL","sd",0
"SIM_sim_5_3_20251111_144811","m","sd",0
"SIM_sim_5_3_20251111_144811","trait.dispersal","mean",1
"SIM_sim_5_3_20251111_144811","trait.Ef","mean",0.565597107913345
"SIM_sim_5_3_20251111_144811","trait.Ef.sd","mean",1000
"SIM_sim_5_3_20251111_144811","regional.RA","mean",0.1
"SIM_sim_5_3_20251111_144811","trait.dispersal","sd",0
"SIM_sim_5_3_20251111_144811","trait.Ef","sd",0.260744122503632
"SIM_sim_5_3_20251111_144811","trait.Ef.sd","sd",0
"SIM_sim_5_3_20251111_144811","regional.RA","sd",0
"SIM_sim_5_4_20251111_144823","n.sites","fixed_value",50
"SIM_sim_5_4_20251111_144823","n.timestep","fixed_value",100
"SIM_sim_5_4_20251111_144823","alpha.fisher","fixed_value",1
"SIM_sim_5_4_20251111_144823","nu.sim","fixed_value",0
"SIM_sim_5_4_20251111_144823","JM","fixed_value",1e+06
"SIM_sim_5_4_20251111_144823","W.r","fixed_value",10
"SIM_sim_5_4_20251111_144823","area.m2","mean",1
"SIM_sim_5_4_20251111_144823","JL","mean",20000
"SIM_sim_5_4_20251111_144823","Ef","mean",0.521654093656689
"SIM_sim_5_4_20251111_144823","Ef.specificity","mean",0
"SIM_sim_5_4_20251111_144823","IL","mean",1052.57894736842
"SIM_sim_5_4_20251111_144823","m","mean",0.05
"SIM_sim_5_4_20251111_144823","area.m2","sd",0
"SIM_sim_5_4_20251111_144823","JL","sd",0
"SIM_sim_5_4_20251111_144823","Ef","sd",0.304477168431621
"SIM_sim_5_4_20251111_144823","Ef.specificity","sd",0
"SIM_sim_5_4_20251111_144823","IL","sd",0
"SIM_sim_5_4_20251111_144823","m","sd",0
"SIM_sim_5_4_20251111_144823","trait.dispersal","mean",1
"SIM_sim_5_4_20251111_144823","trait.Ef","mean",0.462443619430996
"SIM_sim_5_4_20251111_144823","trait.Ef.sd","mean",1000
"SIM_sim_5_4_20251111_144823","regional.RA","mean",0.1
"SIM_sim_5_4_20251111_144823","trait.dispersal","sd",0
"SIM_sim_5_4_20251111_144823","trait.Ef","sd",0.390904348298966
"SIM_sim_5_4_20251111_144823","trait.Ef.sd","sd",0
"SIM_sim_5_4_20251111_144823","regional.RA","sd",0
"SIM_sim_5_5_20251111_144834","n.sites","fixed_value",50
"SIM_sim_5_5_20251111_144834","n.timestep","fixed_value",100
"SIM_sim_5_5_20251111_144834","alpha.fisher","fixed_value",1
"SIM_sim_5_5_20251111_144834","nu.sim","fixed_value",0
"SIM_sim_5_5_20251111_144834","JM","fixed_value",1e+06
"SIM_sim_5_5_20251111_144834","W.r","fixed_value",1000
"SIM_sim_5_5_20251111_144834","area.m2","mean",1
"SIM_sim_5_5_20251111_144834","JL","mean",20000
"SIM_sim_5_5_20251111_144834","Ef","mean",0.521654093656689
"SIM_sim_5_5_20251111_144834","Ef.specificity","mean",0
"SIM_sim_5_5_20251111_144834","IL","mean",1052.57894736842
"SIM_sim_5_5_20251111_144834","m","mean",0.05
"SIM_sim_5_5_20251111_144834","area.m2","sd",0
"SIM_sim_5_5_20251111_144834","JL","sd",0
"SIM_sim_5_5_20251111_144834","Ef","sd",0.304477168431621
"SIM_sim_5_5_20251111_144834","Ef.specificity","sd",0
"SIM_sim_5_5_20251111_144834","IL","sd",0
"SIM_sim_5_5_20251111_144834","m","sd",0
"SIM_sim_5_5_20251111_144834","trait.dispersal","mean",1
"SIM_sim_5_5_20251111_144834","trait.Ef","mean",0.452587353112176
"SIM_sim_5_5_20251111_144834","trait.Ef.sd","mean",1000
"SIM_sim_5_5_20251111_144834","regional.RA","mean",0.1
"SIM_sim_5_5_20251111_144834","trait.dispersal","sd",0
"SIM_sim_5_5_20251111_144834","trait.Ef","sd",0.24934958791557
"SIM_sim_5_5_20251111_144834","trait.Ef.sd","sd",0
"SIM_sim_5_5_20251111_144834","regional.RA","sd",0
"SIM_sim_5_6_20251111_144846","n.sites","fixed_value",50
"SIM_sim_5_6_20251111_144846","n.timestep","fixed_value",100
"SIM_sim_5_6_20251111_144846","alpha.fisher","fixed_value",1
"SIM_sim_5_6_20251111_144846","nu.sim","fixed_value",0
"SIM_sim_5_6_20251111_144846","JM","fixed_value",1e+06
"SIM_sim_5_6_20251111_144846","W.r","fixed_value",5e+06
"SIM_sim_5_6_20251111_144846","area.m2","mean",1
"SIM_sim_5_6_20251111_144846","JL","mean",20000
"SIM_sim_5_6_20251111_144846","Ef","mean",0.521654093656689
"SIM_sim_5_6_20251111_144846","Ef.specificity","mean",0
"SIM_sim_5_6_20251111_144846","IL","mean",1052.57894736842
"SIM_sim_5_6_20251111_144846","m","mean",0.05
"SIM_sim_5_6_20251111_144846","area.m2","sd",0
"SIM_sim_5_6_20251111_144846","JL","sd",0
"SIM_sim_5_6_20251111_144846","Ef","sd",0.304477168431621
"SIM_sim_5_6_20251111_144846","Ef.specificity","sd",0
"SIM_sim_5_6_20251111_144846","IL","sd",0
"SIM_sim_5_6_20251111_144846","m","sd",0
"SIM_sim_5_6_20251111_144846","trait.dispersal","mean",1
"SIM_sim_5_6_20251111_144846","trait.Ef","mean",0.477994426013902
"SIM_sim_5_6_20251111_144846","trait.Ef.sd","mean",1000
"SIM_sim_5_6_20251111_144846","regional.RA","mean",0.1
"SIM_sim_5_6_20251111_144846","trait.dispersal","sd",0
"SIM_sim_5_6_20251111_144846","trait.Ef","sd",0.28405118383126
"SIM_sim_5_6_20251111_144846","trait.Ef.sd","sd",0
"SIM_sim_5_6_20251111_144846","regional.RA","sd",0
"SIM_my_test_sim_20251111_145735","n.sites","fixed_value",50
"SIM_my_test_sim_20251111_145735","n.timestep","fixed_value",100
"SIM_my_test_sim_20251111_145735","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20251111_145735","nu.sim","fixed_value",0
"SIM_my_test_sim_20251111_145735","JM","fixed_value",1e+06
"SIM_my_test_sim_20251111_145735","W.r","fixed_value",2
"SIM_my_test_sim_20251111_145735","area.m2","mean",1
"SIM_my_test_sim_20251111_145735","JL","mean",20000
"SIM_my_test_sim_20251111_145735","Ef","mean",0.521654093656689
"SIM_my_test_sim_20251111_145735","Ef.specificity","mean",0
"SIM_my_test_sim_20251111_145735","IL","mean",1052.57894736842
"SIM_my_test_sim_20251111_145735","m","mean",0.05
"SIM_my_test_sim_20251111_145735","area.m2","sd",0
"SIM_my_test_sim_20251111_145735","JL","sd",0
"SIM_my_test_sim_20251111_145735","Ef","sd",0.304477168431621
"SIM_my_test_sim_20251111_145735","Ef.specificity","sd",0
"SIM_my_test_sim_20251111_145735","IL","sd",0
"SIM_my_test_sim_20251111_145735","m","sd",0
"SIM_my_test_sim_20251111_145735","trait.dispersal","mean",1
"SIM_my_test_sim_20251111_145735","trait.Ef","mean",0.535425780410878
"SIM_my_test_sim_20251111_145735","trait.Ef.sd","mean",0.1
"SIM_my_test_sim_20251111_145735","regional.RA","mean",0.1
"SIM_my_test_sim_20251111_145735","trait.dispersal","sd",0
"SIM_my_test_sim_20251111_145735","trait.Ef","sd",0.324628608594361
"SIM_my_test_sim_20251111_145735","trait.Ef.sd","sd",0
"SIM_my_test_sim_20251111_145735","regional.RA","sd",0
"SIM_sim_1_1_20251111_145745","n.sites","fixed_value",50
"SIM_sim_1_1_20251111_145745","n.timestep","fixed_value",100
"SIM_sim_1_1_20251111_145745","alpha.fisher","fixed_value",1
"SIM_sim_1_1_20251111_145745","nu.sim","fixed_value",0
"SIM_sim_1_1_20251111_145745","JM","fixed_value",1e+06
"SIM_sim_1_1_20251111_145745","W.r","fixed_value",0
"SIM_sim_1_1_20251111_145745","area.m2","mean",1
"SIM_sim_1_1_20251111_145745","JL","mean",20000
"SIM_sim_1_1_20251111_145745","Ef","mean",0.521654093656689
"SIM_sim_1_1_20251111_145745","Ef.specificity","mean",0
"SIM_sim_1_1_20251111_145745","IL","mean",1052.57894736842
"SIM_sim_1_1_20251111_145745","m","mean",0.05
"SIM_sim_1_1_20251111_145745","area.m2","sd",0
"SIM_sim_1_1_20251111_145745","JL","sd",0
"SIM_sim_1_1_20251111_145745","Ef","sd",0.304477168431621
"SIM_sim_1_1_20251111_145745","Ef.specificity","sd",0
"SIM_sim_1_1_20251111_145745","IL","sd",0
"SIM_sim_1_1_20251111_145745","m","sd",0
"SIM_sim_1_1_20251111_145745","trait.dispersal","mean",1
"SIM_sim_1_1_20251111_145745","trait.Ef","mean",0.585644483217038
"SIM_sim_1_1_20251111_145745","trait.Ef.sd","mean",0.01
"SIM_sim_1_1_20251111_145745","regional.RA","mean",0.1
"SIM_sim_1_1_20251111_145745","trait.dispersal","sd",0
"SIM_sim_1_1_20251111_145745","trait.Ef","sd",0.229806971777864
"SIM_sim_1_1_20251111_145745","trait.Ef.sd","sd",0
"SIM_sim_1_1_20251111_145745","regional.RA","sd",0
"SIM_sim_1_2_20251111_145754","n.sites","fixed_value",50
"SIM_sim_1_2_20251111_145754","n.timestep","fixed_value",100
"SIM_sim_1_2_20251111_145754","alpha.fisher","fixed_value",1
"SIM_sim_1_2_20251111_145754","nu.sim","fixed_value",0
"SIM_sim_1_2_20251111_145754","JM","fixed_value",1e+06
"SIM_sim_1_2_20251111_145754","W.r","fixed_value",2
"SIM_sim_1_2_20251111_145754","area.m2","mean",1
"SIM_sim_1_2_20251111_145754","JL","mean",20000
"SIM_sim_1_2_20251111_145754","Ef","mean",0.521654093656689
"SIM_sim_1_2_20251111_145754","Ef.specificity","mean",0
"SIM_sim_1_2_20251111_145754","IL","mean",1052.57894736842
"SIM_sim_1_2_20251111_145754","m","mean",0.05
"SIM_sim_1_2_20251111_145754","area.m2","sd",0
"SIM_sim_1_2_20251111_145754","JL","sd",0
"SIM_sim_1_2_20251111_145754","Ef","sd",0.304477168431621
"SIM_sim_1_2_20251111_145754","Ef.specificity","sd",0
"SIM_sim_1_2_20251111_145754","IL","sd",0
"SIM_sim_1_2_20251111_145754","m","sd",0
"SIM_sim_1_2_20251111_145754","trait.dispersal","mean",1
"SIM_sim_1_2_20251111_145754","trait.Ef","mean",0.467795576457866
